date,state,dem_chance,rep_chance
Michigan,8/22/20,88.17,11.83
Minnesota,8/22/20,86.48,13.52
Mississippi,8/22/20,3.47,96.53
Missouri,8/22/20,6.12,93.88
Montana,8/22/20,12.14,87.86
Nebraska,8/22/20,0.86,99.14
Nevada,8/22/20,86.13,13.87
New Hampshire,8/22/20,86.39,13.61
New Jersey,8/22/20,99.56,0.44
New Mexico,8/22/20,98.21,1.79
New York,8/22/20,99.97,0.03
North Carolina,8/22/20,59.86,40.14
North Dakota,8/22/20,0.07,99.93
Ohio,8/22/20,43.47,56.53
Oklahoma,8/22/20,0.03,99.97
Oregon,8/22/20,98.94,1.06
Pennsylvania,8/22/20,84.24,15.76
Rhode Island,8/22/20,99.9,0.1
South Carolina,8/22/20,13.84,86.16
South Dakota,8/22/20,0.39,99.61
Tennessee,8/22/20,0.81,99.19
Texas,8/22/20,34.46,65.54
Utah,8/22/20,0.99,99.01
Vermont,8/22/20,99.99,0.01
Virginia,8/22/20,93.41,6.59
Washington,8/22/20,99.71,0.29
West Virginia,8/22/20,0.06,99.94
Wisconsin,8/22/20,81.18,18.82
Wyoming,8/22/20,0,100
Maine CD-1,8/22/20,99.9,0.1
Maine CD-2,8/22/20,55.71,44.29
Nebraska CD-1,8/22/20,2.25,97.75
Nebraska CD-2,8/22/20,61.21,38.79
Nebraska CD-3,8/22/20,0,100
US,8/22/20,82.71,17.29
Alabama,8/23/20,0.31,99.69
Alaska,8/23/20,17.97,82.03
Arizona,8/23/20,64.33,35.67
Arkansas,8/23/20,0.32,99.68
California,8/23/20,100,0
Colorado,8/23/20,93.88,6.12
Connecticut,8/23/20,99.61,0.39
Delaware,8/23/20,99.66,0.34
District of Columbia,8/23/20,100,0
Florida,8/23/20,74.37,25.63
Georgia,8/23/20,46.53,53.47
Hawaii,8/23/20,100,0
Idaho,8/23/20,0.07,99.93
Illinois,8/23/20,99.7,0.3
Indiana,8/23/20,4.54,95.46
Iowa,8/23/20,46.61,53.39
Kansas,8/23/20,4.94,95.06
Kentucky,8/23/20,0.42,99.58
Louisiana,8/23/20,1.98,98.02
Maine,8/23/20,94.73,5.27
Maryland,8/23/20,100,0
Massachusetts,8/23/20,100,0
Michigan,8/23/20,87.87,12.13
Minnesota,8/23/20,86.22,13.78
Mississippi,8/23/20,3.35,96.65
Missouri,8/23/20,5.5,94.5
Montana,8/23/20,12.01,87.99
Nebraska,8/23/20,0.81,99.19
Nevada,8/23/20,85.91,14.09
New Hampshire,8/23/20,86.22,13.78
New Jersey,8/23/20,99.56,0.44
New Mexico,8/23/20,98.16,1.84
New York,8/23/20,99.97,0.03
North Carolina,8/23/20,59.33,40.67
North Dakota,8/23/20,0.06,99.94
Ohio,8/23/20,42.38,57.62
Oklahoma,8/23/20,0.02,99.98
Oregon,8/23/20,98.97,1.03
Pennsylvania,8/23/20,83.64,16.36
Rhode Island,8/23/20,99.91,0.09
South Carolina,8/23/20,13.61,86.39
South Dakota,8/23/20,0.4,99.6
Tennessee,8/23/20,0.83,99.17
Texas,8/23/20,34.48,65.52
Utah,8/23/20,0.96,99.04
Vermont,8/23/20,100,0
Virginia,8/23/20,93.19,6.81
Washington,8/23/20,99.76,0.24
West Virginia,8/23/20,0.08,99.92
Wisconsin,8/23/20,80.45,19.55
Wyoming,8/23/20,0,100
Maine CD-1,8/23/20,99.87,0.13
Maine CD-2,8/23/20,55.32,44.68
Nebraska CD-1,8/23/20,2.27,97.73
Nebraska CD-2,8/23/20,60.78,39.22
Nebraska CD-3,8/23/20,0,100
US,8/23/20,82.31,17.69
Alabama,8/24/20,0.22,99.78
Alaska,8/24/20,18.07,81.93
Arizona,8/24/20,64.94,35.06
Arkansas,8/24/20,0.34,99.66
California,8/24/20,99.99,0.01
Colorado,8/24/20,94.08,5.92
Connecticut,8/24/20,99.57,0.43
Delaware,8/24/20,99.77,0.23
District of Columbia,8/24/20,100,0
Florida,8/24/20,74.62,25.38
Georgia,8/24/20,46.34,53.66
Hawaii,8/24/20,100,0
Idaho,8/24/20,0.08,99.92
Illinois,8/24/20,99.72,0.28
Indiana,8/24/20,4.66,95.34
Iowa,8/24/20,46.93,53.07
Kansas,8/24/20,4.97,95.03
Kentucky,8/24/20,0.31,99.69
Louisiana,8/24/20,1.77,98.23
Maine,8/24/20,94.94,5.06
Maryland,8/24/20,99.99,0.01
Massachusetts,8/24/20,100,0
Michigan,8/24/20,88.27,11.73
Minnesota,8/24/20,86.53,13.47
Mississippi,8/24/20,3.21,96.79
Missouri,8/24/20,5.57,94.43
Montana,8/24/20,11.76,88.24
Nebraska,8/24/20,0.7,99.3
Nevada,8/24/20,86.47,13.53
New Hampshire,8/24/20,86.59,13.41
New Jersey,8/24/20,99.62,0.38
New Mexico,8/24/20,98.28,1.72
New York,8/24/20,99.98,0.02
North Carolina,8/24/20,59.31,40.69
North Dakota,8/24/20,0.07,99.93
Ohio,8/24/20,42.77,57.23
Oklahoma,8/24/20,0.04,99.96
Oregon,8/24/20,98.99,1.01
Pennsylvania,8/24/20,84.24,15.76
Rhode Island,8/24/20,99.91,0.09
South Carolina,8/24/20,13.58,86.42
South Dakota,8/24/20,0.42,99.58
Tennessee,8/24/20,0.76,99.24
Texas,8/24/20,34.22,65.78
Utah,8/24/20,0.93,99.07
Vermont,8/24/20,100,0
Virginia,8/24/20,93.32,6.68
Washington,8/24/20,99.7,0.3
West Virginia,8/24/20,0.05,99.95
Wisconsin,8/24/20,80.93,19.07
Wyoming,8/24/20,0,100
Maine CD-1,8/24/20,99.9,0.1
Maine CD-2,8/24/20,56.3,43.7
Nebraska CD-1,8/24/20,2.28,97.72
Nebraska CD-2,8/24/20,61.42,38.58
Nebraska CD-3,8/24/20,0,100
US,8/24/20,82.6,17.4
Alabama,8/25/20,0.28,99.72
Alaska,8/25/20,18.42,81.58
Arizona,8/25/20,65.18,34.82
Arkansas,8/25/20,0.25,99.75
California,8/25/20,100,0
Colorado,8/25/20,94.19,5.81
Connecticut,8/25/20,99.62,0.38
Delaware,8/25/20,99.77,0.23
District of Columbia,8/25/20,100,0
Florida,8/25/20,74.39,25.61
Georgia,8/25/20,46.32,53.68
Hawaii,8/25/20,100,0
Idaho,8/25/20,0.09,99.91
Illinois,8/25/20,99.72,0.28
Indiana,8/25/20,4.63,95.37
Iowa,8/25/20,47.66,52.34
Kansas,8/25/20,4.92,95.08
Kentucky,8/25/20,0.41,99.59
Louisiana,8/25/20,1.68,98.32
Maine,8/25/20,95.2,4.8
Maryland,8/25/20,99.99,0.01
Massachusetts,8/25/20,100,0
Michigan,8/25/20,88.36,11.64
Minnesota,8/25/20,87,13
Mississippi,8/25/20,3.3,96.7
Missouri,8/25/20,5.58,94.42
Montana,8/25/20,11.85,88.15
Nebraska,8/25/20,0.72,99.28
Nevada,8/25/20,86.87,13.13
New Hampshire,8/25/20,86.9,13.1
New Jersey,8/25/20,99.61,0.39
New Mexico,8/25/20,98.34,1.66
New York,8/25/20,99.99,0.01
North Carolina,8/25/20,59.78,40.22
North Dakota,8/25/20,0.07,99.93
Ohio,8/25/20,44.16,55.84
Oklahoma,8/25/20,0.04,99.96
Oregon,8/25/20,99.05,0.95
Pennsylvania,8/25/20,84.26,15.74
Rhode Island,8/25/20,99.91,0.09
South Carolina,8/25/20,13.86,86.14
South Dakota,8/25/20,0.42,99.58
Tennessee,8/25/20,0.81,99.19
Texas,8/25/20,34.5,65.5
Utah,8/25/20,0.97,99.03
Vermont,8/25/20,100,0
Virginia,8/25/20,93.49,6.51
Washington,8/25/20,99.74,0.26
West Virginia,8/25/20,0.08,99.92
Wisconsin,8/25/20,81.03,18.97
Wyoming,8/25/20,0,100
Maine CD-1,8/25/20,99.88,0.12
Maine CD-2,8/25/20,56.54,43.46
Nebraska CD-1,8/25/20,2.24,97.76
Nebraska CD-2,8/25/20,61.74,38.26
Nebraska CD-3,8/25/20,0,100
US,8/25/20,82.78,17.22
Alabama,8/26/20,0.26,99.74
Alaska,8/26/20,17.91,82.09
Arizona,8/26/20,64.12,35.88
Arkansas,8/26/20,0.32,99.68
California,8/26/20,100,0
Colorado,8/26/20,94.05,5.95
Connecticut,8/26/20,99.62,0.38
Delaware,8/26/20,99.75,0.25
District of Columbia,8/26/20,100,0
Florida,8/26/20,72.67,27.33
Georgia,8/26/20,45.42,54.58
Hawaii,8/26/20,100,0
Idaho,8/26/20,0.08,99.92
Illinois,8/26/20,99.73,0.27
Indiana,8/26/20,4.68,95.32
Iowa,8/26/20,46.58,53.42
Kansas,8/26/20,4.79,95.21
Kentucky,8/26/20,0.42,99.58
Louisiana,8/26/20,1.79,98.21
Maine,8/26/20,95,5
Maryland,8/26/20,99.99,0.01
Massachusetts,8/26/20,100,0
Michigan,8/26/20,87.77,12.23
Minnesota,8/26/20,86.38,13.62
Mississippi,8/26/20,3.16,96.84
Missouri,8/26/20,5.31,94.69
Montana,8/26/20,11.87,88.13
Nebraska,8/26/20,0.79,99.21
Nevada,8/26/20,85.98,14.02
New Hampshire,8/26/20,86.26,13.74
New Jersey,8/26/20,99.5,0.5
New Mexico,8/26/20,98.3,1.7
New York,8/26/20,99.99,0.01
North Carolina,8/26/20,60.36,39.64
North Dakota,8/26/20,0.07,99.93
Ohio,8/26/20,43,57
Oklahoma,8/26/20,0.03,99.97
Oregon,8/26/20,98.96,1.04
Pennsylvania,8/26/20,83.34,16.66
Rhode Island,8/26/20,99.92,0.08
South Carolina,8/26/20,13.21,86.79
South Dakota,8/26/20,0.37,99.63
Tennessee,8/26/20,0.8,99.2
Texas,8/26/20,33.17,66.83
Utah,8/26/20,0.87,99.13
Vermont,8/26/20,100,0
Virginia,8/26/20,93.96,6.04
Washington,8/26/20,99.73,0.27
West Virginia,8/26/20,0.05,99.95
Wisconsin,8/26/20,79.59,20.41
Wyoming,8/26/20,0,100
Maine CD-1,8/26/20,99.89,0.11
Maine CD-2,8/26/20,55.42,44.58
Nebraska CD-1,8/26/20,2.14,97.86
Nebraska CD-2,8/26/20,60.69,39.31
Nebraska CD-3,8/26/20,0,100
US,8/26/20,81.8,18.2
Alabama,8/27/20,0.28,99.72
Alaska,8/27/20,17.47,82.53
Arizona,8/27/20,62.64,37.36
Arkansas,8/27/20,0.24,99.76
California,8/27/20,100,0
Colorado,8/27/20,93.72,6.28
Connecticut,8/27/20,99.64,0.36
Delaware,8/27/20,99.71,0.29
District of Columbia,8/27/20,100,0
Florida,8/27/20,72.17,27.83
Georgia,8/27/20,44.75,55.25
Hawaii,8/27/20,100,0
Idaho,8/27/20,0.08,99.92
Illinois,8/27/20,99.71,0.29
Indiana,8/27/20,4.44,95.56
Iowa,8/27/20,45.73,54.27
Kansas,8/27/20,4.65,95.35
Kentucky,8/27/20,0.4,99.6
Louisiana,8/27/20,1.64,98.36
Maine,8/27/20,94.88,5.12
Maryland,8/27/20,99.99,0.01
Massachusetts,8/27/20,99.99,0.01
Michigan,8/27/20,87.26,12.74
Minnesota,8/27/20,86.08,13.92
Mississippi,8/27/20,3.24,96.76
Missouri,8/27/20,5.18,94.82
Montana,8/27/20,11.64,88.36
Nebraska,8/27/20,0.78,99.22
Nevada,8/27/20,85.7,14.3
New Hampshire,8/27/20,85.8,14.2
New Jersey,8/27/20,99.58,0.42
New Mexico,8/27/20,98.19,1.81
New York,8/27/20,99.98,0.02
North Carolina,8/27/20,59.45,40.55
North Dakota,8/27/20,0.07,99.93
Ohio,8/27/20,42.08,57.92
Oklahoma,8/27/20,0.02,99.98
Oregon,8/27/20,98.91,1.09
Pennsylvania,8/27/20,82.33,17.67
Rhode Island,8/27/20,99.89,0.11
South Carolina,8/27/20,12.97,87.03
South Dakota,8/27/20,0.4,99.6
Tennessee,8/27/20,0.73,99.27
Texas,8/27/20,32.42,67.58
Utah,8/27/20,0.95,99.05
Vermont,8/27/20,100,0
Virginia,8/27/20,93.74,6.26
Washington,8/27/20,99.71,0.29
West Virginia,8/27/20,0.06,99.94
Wisconsin,8/27/20,78.97,21.03
Wyoming,8/27/20,0,100
Maine CD-1,8/27/20,99.87,0.13
Maine CD-2,8/27/20,54.76,45.24
Nebraska CD-1,8/27/20,2.14,97.86
Nebraska CD-2,8/27/20,60.12,39.88
Nebraska CD-3,8/27/20,0,100
US,8/27/20,81,19
Alabama,8/28/20,0.27,99.73
Alaska,8/28/20,18.27,81.73
Arizona,8/28/20,64.78,35.22
Arkansas,8/28/20,0.29,99.71
California,8/28/20,100,0
Colorado,8/28/20,94.15,5.85
Connecticut,8/28/20,99.63,0.37
Delaware,8/28/20,99.76,0.24
District of Columbia,8/28/20,100,0
Florida,8/28/20,73.39,26.61
Georgia,8/28/20,46.49,53.51
Hawaii,8/28/20,100,0
Idaho,8/28/20,0.08,99.92
Illinois,8/28/20,99.74,0.26
Indiana,8/28/20,4.62,95.38
Iowa,8/28/20,47.43,52.57
Kansas,8/28/20,4.86,95.14
Kentucky,8/28/20,0.39,99.61
Louisiana,8/28/20,1.77,98.23
Maine,8/28/20,95.13,4.87
Maryland,8/28/20,99.99,0.01
Massachusetts,8/28/20,100,0
Michigan,8/28/20,87.25,12.75
Minnesota,8/28/20,87.09,12.91
Mississippi,8/28/20,3.29,96.71
Missouri,8/28/20,5.52,94.48
Montana,8/28/20,12.11,87.89
Nebraska,8/28/20,0.72,99.28
Nevada,8/28/20,86.67,13.33
New Hampshire,8/28/20,86.84,13.16
New Jersey,8/28/20,99.61,0.39
New Mexico,8/28/20,98.41,1.59
New York,8/28/20,99.98,0.02
North Carolina,8/28/20,61.29,38.71
North Dakota,8/28/20,0.1,99.9
Ohio,8/28/20,43.85,56.15
Oklahoma,8/28/20,0.03,99.97
Oregon,8/28/20,99.09,0.91
Pennsylvania,8/28/20,83.53,16.47
Rhode Island,8/28/20,99.9,0.1
South Carolina,8/28/20,13.56,86.44
South Dakota,8/28/20,0.36,99.64
Tennessee,8/28/20,0.8,99.2
Texas,8/28/20,33.84,66.16
Utah,8/28/20,0.97,99.03
Vermont,8/28/20,100,0
Virginia,8/28/20,94.18,5.82
Washington,8/28/20,99.77,0.23
West Virginia,8/28/20,0.05,99.95
Wisconsin,8/28/20,79.86,20.14
Wyoming,8/28/20,0,100
Maine CD-1,8/28/20,99.9,0.1
Maine CD-2,8/28/20,56.36,43.64
Nebraska CD-1,8/28/20,2.2,97.8
Nebraska CD-2,8/28/20,61.36,38.64
Nebraska CD-3,8/28/20,0,100
US,8/28/20,82.26,17.74
Alabama,8/29/20,0.25,99.75
Alaska,8/29/20,17.49,82.51
Arizona,8/29/20,62.91,37.09
Arkansas,8/29/20,0.25,99.75
California,8/29/20,100,0
Colorado,8/29/20,93.76,6.24
Connecticut,8/29/20,99.63,0.37
Delaware,8/29/20,99.7,0.3
District of Columbia,8/29/20,100,0
Florida,8/29/20,72.07,27.93
Georgia,8/29/20,44.7,55.3
Hawaii,8/29/20,100,0
Idaho,8/29/20,0.07,99.93
Illinois,8/29/20,99.73,0.27
Indiana,8/29/20,4.61,95.39
Iowa,8/29/20,45.96,54.04
Kansas,8/29/20,4.5,95.5
Kentucky,8/29/20,0.35,99.65
Louisiana,8/29/20,1.61,98.39
Maine,8/29/20,94.91,5.09
Maryland,8/29/20,100,0
Massachusetts,8/29/20,99.99,0.01
Michigan,8/29/20,86.51,13.49
Minnesota,8/29/20,86.45,13.55
Mississippi,8/29/20,3.02,96.98
Missouri,8/29/20,5.06,94.94
Montana,8/29/20,11.67,88.33
Nebraska,8/29/20,0.66,99.34
Nevada,8/29/20,86.14,13.86
New Hampshire,8/29/20,86.04,13.96
New Jersey,8/29/20,99.56,0.44
New Mexico,8/29/20,98.3,1.7
New York,8/29/20,99.98,0.02
North Carolina,8/29/20,59.37,40.63
North Dakota,8/29/20,0.07,99.93
Ohio,8/29/20,42.52,57.48
Oklahoma,8/29/20,0.03,99.97
Oregon,8/29/20,99.01,0.99
Pennsylvania,8/29/20,82.52,17.48
Rhode Island,8/29/20,99.89,0.11
South Carolina,8/29/20,12.88,87.12
South Dakota,8/29/20,0.38,99.62
Tennessee,8/29/20,0.8,99.2
Texas,8/29/20,32.52,67.48
Utah,8/29/20,0.87,99.13
Vermont,8/29/20,100,0
Virginia,8/29/20,93.88,6.12
Washington,8/29/20,99.74,0.26
West Virginia,8/29/20,0.06,99.94
Wisconsin,8/29/20,79.09,20.91
Wyoming,8/29/20,0,100
Maine CD-1,8/29/20,99.87,0.13
Maine CD-2,8/29/20,55.72,44.28
Nebraska CD-1,8/29/20,2.14,97.86
Nebraska CD-2,8/29/20,60.47,39.53
Nebraska CD-3,8/29/20,0,100
US,8/29/20,81.14,18.86
Alabama,8/30/20,0.22,99.78
Alaska,8/30/20,17.23,82.77
Arizona,8/30/20,62.45,37.55
Arkansas,8/30/20,0.26,99.74
California,8/30/20,100,0
Colorado,8/30/20,93.87,6.13
Connecticut,8/30/20,99.65,0.35
Delaware,8/30/20,99.76,0.24
District of Columbia,8/30/20,100,0
Florida,8/30/20,71.87,28.13
Georgia,8/30/20,44.23,55.77
Hawaii,8/30/20,100,0
Idaho,8/30/20,0.08,99.92
Illinois,8/30/20,99.73,0.27
Indiana,8/30/20,4.44,95.56
Iowa,8/30/20,45.45,54.55
Kansas,8/30/20,4.5,95.5
Kentucky,8/30/20,0.33,99.67
Louisiana,8/30/20,1.52,98.48
Maine,8/30/20,94.85,5.15
Maryland,8/30/20,100,0
Massachusetts,8/30/20,100,0
Michigan,8/30/20,86.14,13.86
Minnesota,8/30/20,86.35,13.65
Mississippi,8/30/20,2.95,97.05
Missouri,8/30/20,4.97,95.03
Montana,8/30/20,11.33,88.67
Nebraska,8/30/20,0.71,99.29
Nevada,8/30/20,85.84,14.16
New Hampshire,8/30/20,86.03,13.97
New Jersey,8/30/20,99.54,0.46
New Mexico,8/30/20,98.2,1.8
New York,8/30/20,99.99,0.01
North Carolina,8/30/20,59.42,40.58
North Dakota,8/30/20,0.07,99.93
Ohio,8/30/20,41.96,58.04
Oklahoma,8/30/20,0.02,99.98
Oregon,8/30/20,99.04,0.96
Pennsylvania,8/30/20,82.11,17.89
Rhode Island,8/30/20,99.91,0.09
South Carolina,8/30/20,12.62,87.38
South Dakota,8/30/20,0.34,99.66
Tennessee,8/30/20,0.72,99.28
Texas,8/30/20,32.51,67.49
Utah,8/30/20,0.89,99.11
Vermont,8/30/20,100,0
Virginia,8/30/20,93.83,6.17
Washington,8/30/20,99.77,0.23
West Virginia,8/30/20,0.05,99.95
Wisconsin,8/30/20,78.18,21.82
Wyoming,8/30/20,0,100
Maine CD-1,8/30/20,99.87,0.13
Maine CD-2,8/30/20,55.05,44.95
Nebraska CD-1,8/30/20,2,98
Nebraska CD-2,8/30/20,60.31,39.69
Nebraska CD-3,8/30/20,0,100
US,8/30/20,80.71,19.29
Alabama,8/31/20,0.2,99.8
Alaska,8/31/20,16.49,83.51
Arizona,8/31/20,61.06,38.94
Arkansas,8/31/20,0.21,99.79
California,8/31/20,100,0
Colorado,8/31/20,93.56,6.44
Connecticut,8/31/20,99.6,0.4
Delaware,8/31/20,99.71,0.29
District of Columbia,8/31/20,100,0
Florida,8/31/20,70.68,29.32
Georgia,8/31/20,42.38,57.62
Hawaii,8/31/20,100,0
Idaho,8/31/20,0.06,99.94
Illinois,8/31/20,99.72,0.28
Indiana,8/31/20,4.15,95.85
Iowa,8/31/20,43.97,56.03
Kansas,8/31/20,3.94,96.06
Kentucky,8/31/20,0.31,99.69
Louisiana,8/31/20,1.43,98.57
Maine,8/31/20,94.43,5.57
Maryland,8/31/20,99.98,0.02
Massachusetts,8/31/20,100,0
Michigan,8/31/20,85.48,14.52
Minnesota,8/31/20,85.78,14.22
Mississippi,8/31/20,2.9,97.1
Missouri,8/31/20,4.37,95.63
Montana,8/31/20,10.86,89.14
Nebraska,8/31/20,0.6,99.4
Nevada,8/31/20,85.38,14.62
New Hampshire,8/31/20,85.3,14.7
New Jersey,8/31/20,99.49,0.51
New Mexico,8/31/20,98.2,1.8
New York,8/31/20,99.98,0.02
North Carolina,8/31/20,57.54,42.46
North Dakota,8/31/20,0.05,99.95
Ohio,8/31/20,40.57,59.43
Oklahoma,8/31/20,0.01,99.99
Oregon,8/31/20,98.96,1.04
Pennsylvania,8/31/20,82.27,17.73
Rhode Island,8/31/20,99.88,0.12
South Carolina,8/31/20,11.8,88.2
South Dakota,8/31/20,0.29,99.71
Tennessee,8/31/20,0.63,99.37
Texas,8/31/20,30.43,69.57
Utah,8/31/20,0.81,99.19
Vermont,8/31/20,100,0
Virginia,8/31/20,93.6,6.4
Washington,8/31/20,99.74,0.26
West Virginia,8/31/20,0.04,99.96
Wisconsin,8/31/20,77.26,22.74
Wyoming,8/31/20,0,100
Maine CD-1,8/31/20,99.85,0.15
Maine CD-2,8/31/20,54.1,45.9
Nebraska CD-1,8/31/20,1.84,98.16
Nebraska CD-2,8/31/20,58.88,41.12
Nebraska CD-3,8/31/20,0,100
US,8/31/20,79.97,20.03
Alabama,9/1/20,0.19,99.81
Alaska,9/1/20,16.17,83.83
Arizona,9/1/20,63.66,36.34
Arkansas,9/1/20,0.27,99.73
California,9/1/20,100,0
Colorado,9/1/20,93.26,6.74
Connecticut,9/1/20,99.58,0.42
Delaware,9/1/20,99.68,0.32
District of Columbia,9/1/20,100,0
Florida,9/1/20,69.88,30.12
Georgia,9/1/20,41.6,58.4
Hawaii,9/1/20,100,0
Idaho,9/1/20,0.06,99.94
Illinois,9/1/20,99.69,0.31
Indiana,9/1/20,3.92,96.08
Iowa,9/1/20,43.8,56.2
Kansas,9/1/20,4.04,95.96
Kentucky,9/1/20,0.29,99.71
Louisiana,9/1/20,1.38,98.62
Maine,9/1/20,94.44,5.56
Maryland,9/1/20,100,0
Massachusetts,9/1/20,100,0
Michigan,9/1/20,85.57,14.43
Minnesota,9/1/20,86.38,13.62
Mississippi,9/1/20,2.71,97.29
Missouri,9/1/20,4.86,95.14
Montana,9/1/20,11.19,88.81
Nebraska,9/1/20,0.58,99.42
Nevada,9/1/20,84.66,15.34
New Hampshire,9/1/20,85.03,14.97
New Jersey,9/1/20,99.54,0.46
New Mexico,9/1/20,98.18,1.82
New York,9/1/20,99.98,0.02
North Carolina,9/1/20,56.53,43.47
North Dakota,9/1/20,0.05,99.95
Ohio,9/1/20,37.41,62.59
Oklahoma,9/1/20,0.02,99.98
Oregon,9/1/20,98.93,1.07
Pennsylvania,9/1/20,81.35,18.65
Rhode Island,9/1/20,99.9,0.1
South Carolina,9/1/20,11.78,88.22
South Dakota,9/1/20,0.3,99.7
Tennessee,9/1/20,0.67,99.33
Texas,9/1/20,30.17,69.83
Utah,9/1/20,0.82,99.18
Vermont,9/1/20,100,0
Virginia,9/1/20,93.31,6.69
Washington,9/1/20,99.75,0.25
West Virginia,9/1/20,0.04,99.96
Wisconsin,9/1/20,78.54,21.46
Wyoming,9/1/20,0,100
Maine CD-1,9/1/20,99.86,0.14
Maine CD-2,9/1/20,53.42,46.58
Nebraska CD-1,9/1/20,1.74,98.26
Nebraska CD-2,9/1/20,57.7,42.3
Nebraska CD-3,9/1/20,0,100
US,9/1/20,79.74,20.26
Alabama,9/2/20,0.19,99.81
Alaska,9/2/20,15.54,84.46
Arizona,9/2/20,63.43,36.57
Arkansas,9/2/20,0.18,99.82
California,9/2/20,100,0
Colorado,9/2/20,93.15,6.85
Connecticut,9/2/20,99.6,0.4
Delaware,9/2/20,99.69,0.31
District of Columbia,9/2/20,100,0
Florida,9/2/20,70.88,29.12
Georgia,9/2/20,42.03,57.97
Hawaii,9/2/20,100,0
Idaho,9/2/20,0.06,99.94
Illinois,9/2/20,99.69,0.31
Indiana,9/2/20,3.97,96.03
Iowa,9/2/20,43.8,56.2
Kansas,9/2/20,3.93,96.07
Kentucky,9/2/20,0.28,99.72
Louisiana,9/2/20,1.32,98.68
Maine,9/2/20,94.42,5.58
Maryland,9/2/20,100,0
Massachusetts,9/2/20,99.99,0.01
Michigan,9/2/20,85.8,14.2
Minnesota,9/2/20,86.3,13.7
Mississippi,9/2/20,2.67,97.33
Missouri,9/2/20,4.64,95.36
Montana,9/2/20,11.08,88.92
Nebraska,9/2/20,0.55,99.45
Nevada,9/2/20,84.35,15.65
New Hampshire,9/2/20,85.07,14.93
New Jersey,9/2/20,99.51,0.49
New Mexico,9/2/20,98.09,1.91
New York,9/2/20,99.99,0.01
North Carolina,9/2/20,56.95,43.05
North Dakota,9/2/20,0.06,99.94
Ohio,9/2/20,37.71,62.29
Oklahoma,9/2/20,0.01,99.99
Oregon,9/2/20,98.93,1.07
Pennsylvania,9/2/20,81.18,18.82
Rhode Island,9/2/20,99.86,0.14
South Carolina,9/2/20,11.54,88.46
South Dakota,9/2/20,0.28,99.72
Tennessee,9/2/20,0.62,99.38
Texas,9/2/20,29.18,70.82
Utah,9/2/20,0.77,99.23
Vermont,9/2/20,100,0
Virginia,9/2/20,93.28,6.72
Washington,9/2/20,99.71,0.29
West Virginia,9/2/20,0.03,99.97
Wisconsin,9/2/20,80.05,19.95
Wyoming,9/2/20,0,100
Maine CD-1,9/2/20,99.87,0.13
Maine CD-2,9/2/20,53.5,46.5
Nebraska CD-1,9/2/20,1.76,98.24
Nebraska CD-2,9/2/20,57.63,42.37
Nebraska CD-3,9/2/20,0,100
US,9/2/20,80.25,19.75
Alabama,9/3/20,0.16,99.84
Alaska,9/3/20,14.99,85.01
Arizona,9/3/20,67.66,32.34
Arkansas,9/3/20,0.18,99.82
California,9/3/20,99.99,0.01
Colorado,9/3/20,92.67,7.33
Connecticut,9/3/20,99.53,0.47
Delaware,9/3/20,99.66,0.34
District of Columbia,9/3/20,100,0
Florida,9/3/20,70.11,29.89
Georgia,9/3/20,41.18,58.82
Hawaii,9/3/20,100,0
Idaho,9/3/20,0.06,99.94
Illinois,9/3/20,99.68,0.32
Indiana,9/3/20,3.82,96.18
Iowa,9/3/20,43.05,56.95
Kansas,9/3/20,3.76,96.24
Kentucky,9/3/20,0.22,99.78
Louisiana,9/3/20,1.3,98.7
Maine,9/3/20,94.22,5.78
Maryland,9/3/20,99.99,0.01
Massachusetts,9/3/20,99.99,0.01
Michigan,9/3/20,85.17,14.83
Minnesota,9/3/20,85.82,14.18
Mississippi,9/3/20,2.67,97.33
Missouri,9/3/20,4.66,95.34
Montana,9/3/20,10.55,89.45
Nebraska,9/3/20,0.55,99.45
Nevada,9/3/20,83.89,16.11
New Hampshire,9/3/20,84.45,15.55
New Jersey,9/3/20,99.44,0.56
New Mexico,9/3/20,97.98,2.02
New York,9/3/20,99.98,0.02
North Carolina,9/3/20,59.51,40.49
North Dakota,9/3/20,0.08,99.92
Ohio,9/3/20,37.05,62.95
Oklahoma,9/3/20,0.02,99.98
Oregon,9/3/20,98.85,1.15
Pennsylvania,9/3/20,79.81,20.19
Rhode Island,9/3/20,99.89,0.11
South Carolina,9/3/20,11.17,88.83
South Dakota,9/3/20,0.28,99.72
Tennessee,9/3/20,0.57,99.43
Texas,9/3/20,28.59,71.41
Utah,9/3/20,0.71,99.29
Vermont,9/3/20,100,0
Virginia,9/3/20,92.87,7.13
Washington,9/3/20,99.64,0.36
West Virginia,9/3/20,0.03,99.97
Wisconsin,9/3/20,82.39,17.61
Wyoming,9/3/20,0,100
Maine CD-1,9/3/20,99.84,0.16
Maine CD-2,9/3/20,52.23,47.77
Nebraska CD-1,9/3/20,1.46,98.54
Nebraska CD-2,9/3/20,56.72,43.28
Nebraska CD-3,9/3/20,0,100
US,9/3/20,80.06,19.94
Alabama,9/4/20,0.11,99.89
Alaska,9/4/20,13.17,86.83
Arizona,9/4/20,66.03,33.97
Arkansas,9/4/20,0.13,99.87
California,9/4/20,100,0
Colorado,9/4/20,91.99,8.01
Connecticut,9/4/20,99.47,0.53
Delaware,9/4/20,99.59,0.41
District of Columbia,9/4/20,100,0
