date,state,dem_price,rep_price
2020/09/27,MN,0.75,0.27
2020/09/28,MN,0.73,0.27
2020/09/29,MN,0.74,0.27
2020/09/30,MN,0.76,0.24
2020/10/01,MN,0.8,0.21
2020/10/02,MN,0.8,0.23
2020/10/03,MN,0.78,0.24
2020/10/04,MN,0.79,0.25
2020/10/05,MN,0.78,0.24
2020/10/06,MN,0.79,0.23
2020/10/07,MN,0.82,0.21
2020/10/08,MN,0.8,0.22
2020/10/09,MN,0.8,0.23
2020/10/10,MN,0.78,0.25
2020/10/11,MN,0.79,0.23
2020/10/12,MN,0.79,0.24
2020/10/13,MN,0.78,0.23
2020/10/14,MN,0.77,0.24
2020/10/15,MN,0.78,0.24
2020/10/16,MN,0.77,0.25
2020/10/17,MN,0.77,0.27
2020/10/18,MN,0.75,0.27
2020/10/19,MN,0.76,0.26
2020/10/20,MN,0.75,0.29
2020/10/21,MN,0.78,0.26
2020/10/22,MN,0.76,0.28
2020/10/23,MN,0.73,0.3
2020/10/24,MN,0.72,0.31
2020/10/25,MN,0.78,0.24
2020/10/26,MN,0.76,0.29
2020/10/27,MN,0.75,0.28
2020/10/28,MN,0.78,0.25
2020/10/29,MN,0.77,0.26
2020/10/30,MN,0.76,0.26
2020/10/31,MN,0.73,0.29
2020/08/03,MO,0.14,0.87
2020/08/04,MO,0.13,0.87
2020/08/05,MO,0.13,0.87
2020/08/06,MO,0.13,0.86
2020/08/07,MO,0.13,0.89
2020/08/08,MO,0.13,0.89
2020/08/09,MO,0.14,0.88
2020/08/10,MO,0.12,0.89
2020/08/11,MO,0.13,0.88
2020/08/12,MO,0.13,0.88
2020/08/13,MO,0.13,0.88
2020/08/14,MO,0.12,0.88
2020/08/15,MO,0.12,0.88
2020/08/16,MO,0.12,0.88
2020/08/17,MO,0.13,0.89
2020/08/18,MO,0.12,0.88
2020/08/19,MO,0.11,0.89
2020/08/20,MO,0.1,0.9
2020/08/21,MO,0.11,0.9
2020/08/22,MO,0.11,0.89
2020/08/23,MO,0.11,0.9
2020/08/24,MO,0.1,0.9
2020/08/25,MO,0.1,0.9
2020/08/26,MO,0.1,0.9
2020/08/27,MO,0.1,0.9
2020/08/28,MO,0.11,0.9
2020/08/29,MO,0.1,0.91
2020/08/30,MO,0.1,0.91
2020/08/31,MO,0.1,0.91
2020/09/01,MO,0.11,0.9
2020/09/02,MO,0.11,0.9
2020/09/03,MO,0.09,0.9
2020/09/04,MO,0.1,0.9
2020/09/05,MO,0.11,0.9
2020/09/06,MO,0.11,0.89
2020/09/07,MO,0.11,0.9
2020/09/08,MO,0.11,0.89
2020/09/09,MO,0.12,0.88
2020/09/10,MO,0.11,0.89
2020/09/11,MO,0.13,0.89
2020/09/12,MO,0.11,0.89
2020/09/13,MO,0.11,0.9
2020/09/14,MO,0.11,0.89
2020/09/15,MO,0.11,0.9
2020/09/16,MO,0.11,0.89
2020/09/17,MO,0.11,0.9
2020/09/18,MO,0.12,0.89
2020/09/19,MO,0.1,0.91
2020/09/20,MO,0.09,0.91
2020/09/21,MO,0.09,0.91
2020/09/22,MO,0.09,0.91
2020/09/23,MO,0.09,0.91
2020/09/24,MO,0.1,0.91
2020/09/25,MO,0.1,0.91
2020/09/26,MO,0.09,0.91
2020/09/27,MO,0.1,0.9
2020/09/28,MO,0.1,0.9
2020/09/29,MO,0.11,0.9
2020/09/30,MO,0.12,0.91
2020/10/01,MO,0.11,0.89
2020/10/02,MO,0.13,0.87
2020/10/03,MO,0.13,0.88
2020/10/04,MO,0.14,0.87
2020/10/05,MO,0.13,0.88
2020/10/06,MO,0.14,0.86
2020/10/07,MO,0.15,0.85
2020/10/08,MO,0.15,0.86
2020/10/09,MO,0.14,0.87
2020/10/10,MO,0.14,0.87
2020/10/11,MO,0.15,0.88
2020/10/12,MO,0.13,0.87
2020/10/13,MO,0.13,0.89
2020/10/14,MO,0.12,0.9
2020/10/15,MO,0.12,0.9
2020/10/16,MO,0.12,0.9
2020/10/17,MO,0.1,0.91
2020/10/18,MO,0.1,0.91
2020/10/19,MO,0.09,0.92
2020/10/20,MO,0.11,0.92
2020/10/21,MO,0.09,0.91
2020/10/22,MO,0.09,0.92
2020/10/23,MO,0.1,0.92
2020/10/24,MO,0.09,0.92
2020/10/25,MO,0.09,0.91
2020/10/26,MO,0.09,0.92
2020/10/27,MO,0.08,0.95
2020/10/28,MO,0.06,0.94
2020/10/29,MO,0.05,0.95
2020/10/30,MO,0.05,0.95
2020/10/31,MO,0.07,0.95
2020/08/03,MS,0.09,0.93
2020/08/04,MS,0.09,0.92
2020/08/05,MS,0.09,0.93
2020/08/06,MS,0.07,0.93
2020/08/07,MS,0.09,0.93
2020/08/08,MS,0.08,0.93
2020/08/09,MS,0.08,0.93
2020/08/10,MS,0.09,0.94
2020/08/11,MS,0.07,0.94
2020/08/12,MS,0.09,0.93
2020/08/13,MS,0.09,0.93
2020/08/14,MS,0.09,0.93
2020/08/15,MS,0.09,0.93
2020/08/16,MS,0.08,0.93
2020/08/17,MS,0.09,0.93
2020/08/18,MS,0.08,0.93
2020/08/19,MS,0.08,0.93
2020/08/20,MS,0.06,0.94
2020/08/21,MS,0.06,0.94
2020/08/22,MS,0.07,0.93
2020/08/23,MS,0.07,0.94
2020/08/24,MS,0.07,0.94
2020/08/25,MS,0.06,0.94
2020/08/26,MS,0.06,0.94
2020/08/27,MS,0.06,0.94
2020/08/28,MS,0.07,0.93
2020/08/29,MS,0.07,0.94
2020/08/30,MS,0.07,0.94
2020/08/31,MS,0.07,0.93
2020/09/01,MS,0.07,0.94
2020/09/02,MS,0.07,0.94
2020/09/03,MS,0.07,0.94
2020/09/04,MS,0.07,0.93
2020/09/05,MS,0.07,0.93
2020/09/06,MS,0.07,0.94
2020/09/07,MS,0.07,0.94
2020/09/08,MS,0.07,0.93
2020/09/09,MS,0.07,0.93
2020/09/10,MS,0.07,0.93
2020/09/11,MS,0.07,0.93
2020/09/12,MS,0.06,0.94
2020/09/13,MS,0.06,0.94
2020/09/14,MS,0.06,0.94
2020/09/15,MS,0.06,0.94
2020/09/16,MS,0.06,0.94
2020/09/17,MS,0.07,0.94
2020/09/18,MS,0.07,0.94
2020/09/19,MS,0.06,0.94
2020/09/20,MS,0.07,0.93
2020/09/21,MS,0.07,0.94
2020/09/22,MS,0.06,0.94
2020/09/23,MS,0.07,0.94
2020/09/24,MS,0.07,0.94
2020/09/25,MS,0.07,0.94
2020/09/26,MS,0.07,0.94
2020/09/27,MS,0.07,0.93
2020/09/28,MS,0.07,0.94
2020/09/29,MS,0.08,0.93
2020/09/30,MS,0.08,0.93
2020/10/01,MS,0.08,0.92
2020/10/02,MS,0.08,0.92
2020/10/03,MS,0.09,0.92
2020/10/04,MS,0.09,0.92
2020/10/05,MS,0.08,0.92
2020/10/06,MS,0.09,0.92
2020/10/07,MS,0.09,0.92
2020/10/08,MS,0.08,0.92
2020/10/09,MS,0.09,0.91
2020/10/10,MS,0.08,0.92
2020/10/11,MS,0.09,0.91
2020/10/12,MS,0.09,0.92
2020/10/13,MS,0.09,0.92
2020/10/14,MS,0.08,0.92
2020/10/15,MS,0.09,0.92
2020/10/16,MS,0.08,0.92
2020/10/17,MS,0.09,0.92
2020/10/18,MS,0.08,0.92
2020/10/19,MS,0.08,0.92
2020/10/20,MS,0.08,0.92
2020/10/21,MS,0.07,0.93
2020/10/22,MS,0.07,0.93
2020/10/23,MS,0.07,0.94
2020/10/24,MS,0.06,0.93
2020/10/25,MS,0.08,0.94
2020/10/26,MS,0.07,0.93
2020/10/27,MS,0.06,0.94
2020/10/28,MS,0.06,0.95
2020/10/29,MS,0.05,0.95
2020/10/30,MS,0.06,0.96
2020/10/31,MS,0.06,0.94
2020/08/03,MT,0.14,0.88
2020/08/04,MT,0.14,0.88
2020/08/05,MT,0.15,0.87
2020/08/06,MT,0.14,0.89
2020/08/07,MT,0.13,0.87
2020/08/08,MT,0.14,0.87
2020/08/09,MT,0.15,0.89
2020/08/10,MT,0.12,0.89
2020/08/11,MT,0.13,0.9
2020/08/12,MT,0.13,0.89
2020/08/13,MT,0.13,0.89
2020/08/14,MT,0.14,0.89
2020/08/15,MT,0.12,0.9
2020/08/16,MT,0.12,0.88
2020/08/17,MT,0.13,0.9
2020/08/18,MT,0.13,0.89
2020/08/19,MT,0.12,0.89
2020/08/20,MT,0.11,0.89
2020/08/21,MT,0.11,0.89
2020/08/22,MT,0.1,0.9
2020/08/23,MT,0.11,0.89
2020/08/24,MT,0.1,0.91
2020/08/25,MT,0.09,0.92
2020/08/26,MT,0.1,0.91
2020/08/27,MT,0.1,0.91
2020/08/28,MT,0.1,0.91
2020/08/29,MT,0.1,0.9
2020/08/30,MT,0.1,0.91
2020/08/31,MT,0.1,0.9
2020/09/01,MT,0.11,0.9
2020/09/02,MT,0.11,0.89
2020/09/03,MT,0.11,0.9
2020/09/04,MT,0.12,0.9
2020/09/05,MT,0.12,0.87
2020/09/06,MT,0.12,0.89
2020/09/07,MT,0.12,0.89
2020/09/08,MT,0.11,0.89
2020/09/09,MT,0.12,0.87
2020/09/10,MT,0.14,0.87
2020/09/11,MT,0.13,0.87
2020/09/12,MT,0.14,0.87
2020/09/13,MT,0.13,0.88
2020/09/14,MT,0.12,0.88
2020/09/15,MT,0.13,0.89
2020/09/16,MT,0.12,0.89
2020/09/17,MT,0.13,0.88
2020/09/18,MT,0.13,0.88
2020/09/19,MT,0.11,0.9
2020/09/20,MT,0.11,0.9
2020/09/21,MT,0.1,0.89
2020/09/22,MT,0.11,0.9
2020/09/23,MT,0.11,0.9
2020/09/24,MT,0.12,0.9
2020/09/25,MT,0.12,0.9
2020/09/26,MT,0.11,0.9
2020/09/27,MT,0.11,0.89
2020/09/28,MT,0.12,0.9
2020/09/29,MT,0.12,0.89
2020/09/30,MT,0.13,0.89
2020/10/01,MT,0.13,0.88
2020/10/02,MT,0.15,0.85
2020/10/03,MT,0.13,0.86
2020/10/04,MT,0.14,0.87
2020/10/05,MT,0.13,0.88
2020/10/06,MT,0.15,0.86
2020/10/07,MT,0.12,0.89
2020/10/08,MT,0.13,0.87
2020/10/09,MT,0.12,0.88
2020/10/10,MT,0.12,0.89
2020/10/11,MT,0.13,0.89
2020/10/12,MT,0.11,0.89
2020/10/13,MT,0.12,0.9
2020/10/14,MT,0.12,0.9
2020/10/15,MT,0.13,0.89
2020/10/16,MT,0.11,0.89
2020/10/17,MT,0.11,0.9
2020/10/18,MT,0.11,0.91
2020/10/19,MT,0.1,0.9
2020/10/20,MT,0.1,0.91
2020/10/21,MT,0.09,0.91
2020/10/22,MT,0.08,0.92
2020/10/23,MT,0.08,0.91
2020/10/24,MT,0.1,0.91
2020/10/25,MT,0.09,0.92
2020/10/26,MT,0.11,0.91
2020/10/27,MT,0.1,0.91
2020/10/28,MT,0.1,0.91
2020/10/29,MT,0.1,0.89
2020/10/30,MT,0.11,0.89
2020/10/31,MT,0.11,0.89
2020/08/03,NC,0.57,0.45
2020/08/04,NC,0.57,0.46
2020/08/05,NC,0.57,0.45
2020/08/06,NC,0.55,0.45
2020/08/07,NC,0.53,0.48
2020/08/08,NC,0.52,0.48
2020/08/09,NC,0.5,0.51
2020/08/10,NC,0.52,0.5
2020/08/11,NC,0.55,0.48
2020/08/12,NC,0.52,0.49
2020/08/13,NC,0.51,0.48
2020/08/14,NC,0.53,0.49
2020/08/15,NC,0.5,0.51
2020/08/16,NC,0.51,0.52
2020/08/17,NC,0.48,0.52
2020/08/18,NC,0.49,0.52
2020/08/19,NC,0.5,0.52
2020/08/20,NC,0.5,0.51
2020/08/21,NC,0.48,0.53
2020/08/22,NC,0.49,0.53
2020/08/23,NC,0.49,0.52
2020/08/24,NC,0.47,0.54
2020/08/25,NC,0.47,0.56
2020/08/26,NC,0.45,0.56
2020/08/27,NC,0.46,0.57
2020/08/28,NC,0.44,0.58
2020/08/29,NC,0.42,0.58
2020/08/30,NC,0.43,0.58
2020/08/31,NC,0.45,0.56
2020/09/01,NC,0.44,0.58
2020/09/02,NC,0.49,0.52
2020/09/03,NC,0.49,0.54
2020/09/04,NC,0.48,0.53
2020/09/05,NC,0.48,0.52
2020/09/06,NC,0.5,0.53
2020/09/07,NC,0.5,0.51
2020/09/08,NC,0.5,0.52
2020/09/09,NC,0.49,0.52
2020/09/10,NC,0.49,0.51
2020/09/11,NC,0.49,0.52
2020/09/12,NC,0.49,0.52
2020/09/13,NC,0.49,0.52
2020/09/14,NC,0.48,0.52
2020/09/15,NC,0.5,0.52
2020/09/16,NC,0.49,0.54
2020/09/17,NC,0.49,0.52
2020/09/18,NC,0.5,0.52
2020/09/19,NC,0.48,0.53
2020/09/20,NC,0.48,0.52
2020/09/21,NC,0.48,0.54
2020/09/22,NC,0.48,0.53
2020/09/23,NC,0.47,0.54
2020/09/24,NC,0.48,0.53
2020/09/25,NC,0.47,0.53
2020/09/26,NC,0.48,0.53
2020/09/27,NC,0.48,0.52
2020/09/28,NC,0.5,0.52
2020/09/29,NC,0.51,0.51
2020/09/30,NC,0.52,0.49
2020/10/01,NC,0.55,0.46
2020/10/02,NC,0.55,0.47
2020/10/03,NC,0.53,0.48
2020/10/04,NC,0.53,0.49
2020/10/05,NC,0.53,0.48
2020/10/06,NC,0.53,0.48
2020/10/07,NC,0.54,0.47
2020/10/08,NC,0.55,0.46
2020/10/09,NC,0.56,0.48
2020/10/10,NC,0.52,0.5
2020/10/11,NC,0.55,0.47
2020/10/12,NC,0.55,0.47
2020/10/13,NC,0.55,0.47
2020/10/14,NC,0.57,0.46
2020/10/15,NC,0.57,0.46
2020/10/16,NC,0.56,0.45
2020/10/17,NC,0.56,0.46
2020/10/18,NC,0.56,0.46
2020/10/19,NC,0.51,0.5
2020/10/20,NC,0.51,0.49
2020/10/21,NC,0.54,0.49
2020/10/22,NC,0.51,0.52
2020/10/23,NC,0.53,0.5
2020/10/24,NC,0.49,0.53
2020/10/25,NC,0.53,0.51
2020/10/26,NC,0.48,0.53
2020/10/27,NC,0.46,0.56
2020/10/28,NC,0.5,0.52
2020/10/29,NC,0.54,0.49
2020/10/30,NC,0.55,0.47
2020/10/31,NC,0.5,0.53
2020/08/03,ND,0.06,0.95
2020/08/04,ND,0.06,0.94
2020/08/05,ND,0.06,0.94
2020/08/06,ND,0.06,0.94
2020/08/07,ND,0.06,0.94
2020/08/08,ND,0.06,0.95
2020/08/09,ND,0.06,0.95
2020/08/10,ND,0.06,0.94
2020/08/11,ND,0.06,0.94
2020/08/12,ND,0.07,0.95
2020/08/13,ND,0.07,0.95
2020/08/14,ND,0.06,0.96
2020/08/15,ND,0.06,0.96
2020/08/16,ND,0.06,0.96
2020/08/17,ND,0.05,0.96
2020/08/18,ND,0.05,0.96
2020/08/19,ND,0.05,0.95
2020/08/20,ND,0.05,0.96
2020/08/21,ND,0.05,0.96
2020/08/22,ND,0.05,0.96
2020/08/23,ND,0.05,0.96
2020/08/24,ND,0.04,0.97
2020/08/25,ND,0.03,0.97
2020/08/26,ND,0.03,0.97
2020/08/27,ND,0.04,0.96
2020/08/28,ND,0.04,0.96
2020/08/29,ND,0.04,0.96
2020/08/30,ND,0.04,0.97
2020/08/31,ND,0.04,0.97
2020/09/01,ND,0.04,0.97
2020/09/02,ND,0.04,0.97
2020/09/03,ND,0.04,0.96
2020/09/04,ND,0.04,0.96
2020/09/05,ND,0.04,0.96
2020/09/06,ND,0.04,0.97
2020/09/07,ND,0.04,0.97
2020/09/08,ND,0.04,0.96
2020/09/09,ND,0.04,0.96
2020/09/10,ND,0.04,0.97
2020/09/11,ND,0.04,0.97
2020/09/12,ND,0.04,0.97
2020/09/13,ND,0.04,0.97
2020/09/14,ND,0.04,0.97
2020/09/15,ND,0.04,0.97
2020/09/16,ND,0.04,0.97
2020/09/17,ND,0.05,0.95
2020/09/18,ND,0.05,0.96
2020/09/19,ND,0.04,0.96
2020/09/20,ND,0.04,0.96
2020/09/21,ND,0.04,0.96
2020/09/22,ND,0.04,0.96
2020/09/23,ND,0.05,0.96
2020/09/24,ND,0.04,0.97
2020/09/25,ND,0.04,0.97
2020/09/26,ND,0.04,0.97
2020/09/27,ND,0.04,0.97
2020/09/28,ND,0.04,0.97
2020/09/29,ND,0.05,0.95
2020/09/30,ND,0.04,0.96
2020/10/01,ND,0.04,0.96
2020/10/02,ND,0.05,0.96
2020/10/03,ND,0.04,0.95
2020/10/04,ND,0.04,0.95
2020/10/05,ND,0.04,0.96
2020/10/06,ND,0.04,0.96
2020/10/07,ND,0.04,0.96
2020/10/08,ND,0.04,0.96
2020/10/09,ND,0.04,0.96
2020/10/10,ND,0.04,0.96
2020/10/11,ND,0.04,0.96
2020/10/12,ND,0.05,0.94
2020/10/13,ND,0.05,0.94
2020/10/14,ND,0.05,0.94
2020/10/15,ND,0.05,0.94
2020/10/16,ND,0.05,0.95
2020/10/17,ND,0.04,0.94
2020/10/18,ND,0.06,0.94
2020/10/19,ND,0.06,0.94
2020/10/20,ND,0.06,0.95
2020/10/21,ND,0.04,0.95
2020/10/22,ND,0.04,0.95
2020/10/23,ND,0.05,0.96
2020/10/24,ND,0.04,0.96
2020/10/25,ND,0.05,0.96
2020/10/26,ND,0.05,0.95
2020/10/27,ND,0.05,0.96
2020/10/28,ND,0.04,0.96
2020/10/29,ND,0.03,0.96
2020/10/30,ND,0.04,0.97
2020/10/31,ND,0.03,0.96
2020/08/03,NE-01,0.06,0.95
2020/08/04,NE-01,0.06,0.95
2020/08/05,NE-01,0.05,0.95
2020/08/06,NE-01,0.05,0.95
2020/08/07,NE-01,0.05,0.95
2020/08/08,NE-01,0.05,0.95
2020/08/09,NE-01,0.05,0.95
2020/08/10,NE-01,0.05,0.95
2020/08/11,NE-01,0.05,0.95
2020/08/12,NE-01,0.06,0.95
2020/08/13,NE-01,0.06,0.95
2020/08/14,NE-01,0.06,0.95
2020/08/15,NE-01,0.06,0.95
2020/08/16,NE-01,0.06,0.95
2020/08/17,NE-01,0.06,0.95
2020/08/18,NE-01,0.06,0.95
2020/08/19,NE-01,0.08,0.95
2020/08/20,NE-01,0.08,0.95
2020/08/21,NE-01,0.08,0.95
2020/08/22,NE-01,0.07,0.95
2020/08/23,NE-01,0.07,0.95
2020/08/24,NE-01,0.07,0.95
2020/08/25,NE-01,0.07,0.95
2020/08/26,NE-01,0.06,0.95
2020/08/27,NE-01,0.06,0.95
2020/08/28,NE-01,0.06,0.95
2020/08/29,NE-01,0.06,0.95
2020/08/30,NE-01,0.06,0.95
2020/08/31,NE-01,0.06,0.95
2020/09/01,NE-01,0.06,0.95
2020/09/02,NE-01,0.06,0.95
2020/09/03,NE-01,0.06,0.95
2020/09/04,NE-01,0.06,0.96
2020/09/05,NE-01,0.04,0.96
2020/09/06,NE-01,0.04,0.97
2020/09/07,NE-01,0.04,0.97
2020/09/08,NE-01,0.04,0.97
2020/09/09,NE-01,0.04,0.97
2020/09/10,NE-01,0.04,0.96
2020/09/11,NE-01,0.06,0.96
2020/09/12,NE-01,0.06,0.96
2020/09/13,NE-01,0.06,0.96
2020/09/14,NE-01,0.07,0.95
2020/09/15,NE-01,0.07,0.95
2020/09/16,NE-01,0.06,0.95
2020/09/17,NE-01,0.06,0.96
2020/09/18,NE-01,0.06,0.96
2020/09/19,NE-01,0.06,0.96
2020/09/20,NE-01,0.06,0.96
2020/09/21,NE-01,0.06,0.96
2020/09/22,NE-01,0.06,0.96
2020/09/23,NE-01,0.06,0.96
2020/09/24,NE-01,0.06,0.96
2020/09/25,NE-01,0.06,0.96
2020/09/26,NE-01,0.06,0.96
2020/09/27,NE-01,0.06,0.96
2020/09/28,NE-01,0.06,0.93
2020/09/29,NE-01,0.06,0.93
2020/09/30,NE-01,0.1,0.89
2020/10/01,NE-01,0.1,0.89
2020/10/02,NE-01,0.1,0.89
2020/10/03,NE-01,0.1,0.89
2020/10/04,NE-01,0.1,0.89
2020/10/05,NE-01,0.1,0.89
2020/10/06,NE-01,0.1,0.9
2020/10/07,NE-01,0.12,0.89
2020/10/08,NE-01,0.12,0.89
2020/10/09,NE-01,0.12,0.89
2020/10/10,NE-01,0.12,0.9
2020/10/11,NE-01,0.11,0.9
2020/10/12,NE-01,0.11,0.9
2020/10/13,NE-01,0.11,0.91
2020/10/14,NE-01,0.12,0.91
2020/10/15,NE-01,0.12,0.91
2020/10/16,NE-01,0.11,0.91
2020/10/17,NE-01,0.12,0.91
2020/10/18,NE-01,0.13,0.9
2020/10/19,NE-01,0.12,0.9
2020/10/20,NE-01,0.08,0.91
2020/10/21,NE-01,0.1,0.91
2020/10/22,NE-01,0.09,0.91
2020/10/23,NE-01,0.09,0.91
2020/10/24,NE-01,0.1,0.91
2020/10/25,NE-01,0.09,0.91
2020/10/26,NE-01,0.07,0.95
2020/10/27,NE-01,0.05,0.94
2020/10/28,NE-01,0.06,0.95
2020/10/29,NE-01,0.06,0.95
2020/10/30,NE-01,0.05,0.95
2020/10/31,NE-01,0.05,0.95
2020/08/03,NE-02,0.73,0.29
2020/08/04,NE-02,0.73,0.28
2020/08/05,NE-02,0.72,0.28
2020/08/06,NE-02,0.74,0.29
2020/08/07,NE-02,0.7,0.29
2020/08/08,NE-02,0.7,0.32
2020/08/09,NE-02,0.7,0.32
2020/08/10,NE-02,0.68,0.33
2020/08/11,NE-02,0.68,0.33
2020/08/12,NE-02,0.66,0.35
2020/08/13,NE-02,0.71,0.33
2020/08/14,NE-02,0.71,0.35
2020/08/15,NE-02,0.71,0.35
2020/08/16,NE-02,0.69,0.31
2020/08/17,NE-02,0.66,0.34
2020/08/18,NE-02,0.66,0.35
2020/08/19,NE-02,0.68,0.35
2020/08/20,NE-02,0.59,0.37
2020/08/21,NE-02,0.62,0.4
2020/08/22,NE-02,0.63,0.4
2020/08/23,NE-02,0.61,0.37
2020/08/24,NE-02,0.61,0.39
2020/08/25,NE-02,0.62,0.37
2020/08/26,NE-02,0.57,0.43
2020/08/27,NE-02,0.56,0.46
2020/08/28,NE-02,0.59,0.43
2020/08/29,NE-02,0.57,0.43
2020/08/30,NE-02,0.59,0.43
2020/08/31,NE-02,0.56,0.43
2020/09/01,NE-02,0.6,0.42
2020/09/02,NE-02,0.67,0.35
2020/09/03,NE-02,0.66,0.35
2020/09/04,NE-02,0.66,0.34
2020/09/05,NE-02,0.66,0.33
2020/09/06,NE-02,0.67,0.35
2020/09/07,NE-02,0.67,0.35
2020/09/08,NE-02,0.66,0.34
2020/09/09,NE-02,0.67,0.35
2020/09/10,NE-02,0.67,0.35
2020/09/11,NE-02,0.67,0.35
2020/09/12,NE-02,0.66,0.34
2020/09/13,NE-02,0.65,0.34
2020/09/14,NE-02,0.65,0.35
2020/09/15,NE-02,0.66,0.35
2020/09/16,NE-02,0.66,0.34
2020/09/17,NE-02,0.66,0.34
2020/09/18,NE-02,0.67,0.35
2020/09/19,NE-02,0.67,0.37
2020/09/20,NE-02,0.65,0.37
2020/09/21,NE-02,0.65,0.36
2020/09/22,NE-02,0.64,0.35
2020/09/23,NE-02,0.64,0.39
2020/09/24,NE-02,0.61,0.39
2020/09/25,NE-02,0.63,0.39
2020/09/26,NE-02,0.64,0.39
2020/09/27,NE-02,0.61,0.39
2020/09/28,NE-02,0.71,0.32
2020/09/29,NE-02,0.72,0.29
2020/09/30,NE-02,0.73,0.25
2020/10/01,NE-02,0.76,0.26
2020/10/02,NE-02,0.8,0.2
2020/10/03,NE-02,0.75,0.26
2020/10/04,NE-02,0.8,0.24
2020/10/05,NE-02,0.78,0.22
2020/10/06,NE-02,0.77,0.23
2020/10/07,NE-02,0.77,0.22
2020/10/08,NE-02,0.8,0.23
2020/10/09,NE-02,0.77,0.24
2020/10/10,NE-02,0.78,0.23
2020/10/11,NE-02,0.76,0.25
2020/10/12,NE-02,0.74,0.23
2020/10/13,NE-02,0.76,0.24
2020/10/14,NE-02,0.77,0.23
2020/10/15,NE-02,0.77,0.23
2020/10/16,NE-02,0.78,0.24
2020/10/17,NE-02,0.77,0.21
2020/10/18,NE-02,0.81,0.2
2020/10/19,NE-02,0.77,0.25
2020/10/20,NE-02,0.77,0.25
2020/10/21,NE-02,0.74,0.31
2020/10/22,NE-02,0.71,0.29
2020/10/23,NE-02,0.69,0.34
2020/10/24,NE-02,0.68,0.33
2020/10/25,NE-02,0.69,0.32
2020/10/26,NE-02,0.69,0.33
2020/10/27,NE-02,0.72,0.32
2020/10/28,NE-02,0.72,0.29
2020/10/29,NE-02,0.75,0.28
2020/10/30,NE-02,0.77,0.27
2020/10/31,NE-02,0.73,0.29
2020/08/03,NE-03,0.02,0.97
2020/08/04,NE-03,0.02,0.97
2020/08/05,NE-03,0.02,0.97
2020/08/06,NE-03,0.02,0.96
2020/08/07,NE-03,0.02,0.96
2020/08/08,NE-03,0.02,0.96
2020/08/09,NE-03,0.02,0.96
2020/08/10,NE-03,0.02,0.96
2020/08/11,NE-03,0.02,0.96
2020/08/12,NE-03,0.03,0.96
2020/08/13,NE-03,0.03,0.96
2020/08/14,NE-03,0.03,0.97
2020/08/15,NE-03,0.03,0.97
2020/08/16,NE-03,0.03,0.97
2020/08/17,NE-03,0.03,0.97
2020/08/18,NE-03,0.03,0.97
2020/08/19,NE-03,0.03,0.97
2020/08/20,NE-03,0.03,0.97
2020/08/21,NE-03,0.03,0.97
2020/08/22,NE-03,0.03,0.97
2020/08/23,NE-03,0.03,0.97
2020/08/24,NE-03,0.03,0.97
2020/08/25,NE-03,0.02,0.97
2020/08/26,NE-03,0.02,0.98
2020/08/27,NE-03,0.02,0.98
2020/08/28,NE-03,0.02,0.98
2020/08/29,NE-03,0.02,0.98
2020/08/30,NE-03,0.02,0.98
2020/08/31,NE-03,0.02,0.98
2020/09/01,NE-03,0.02,0.98
2020/09/02,NE-03,0.02,0.98
2020/09/03,NE-03,0.01,0.99
2020/09/04,NE-03,0.01,0.99
2020/09/05,NE-03,0.01,0.99
2020/09/06,NE-03,0.01,0.99
2020/09/07,NE-03,0.01,0.99
2020/09/08,NE-03,0.01,0.99
2020/09/09,NE-03,0.01,0.99
2020/09/10,NE-03,0.01,0.99
2020/09/11,NE-03,0.01,0.99
2020/09/12,NE-03,0.01,0.99
2020/09/13,NE-03,0.01,0.99
2020/09/14,NE-03,0.02,0.99
2020/09/15,NE-03,0.02,0.99
2020/09/16,NE-03,0.02,0.98
2020/09/17,NE-03,0.02,0.99
2020/09/18,NE-03,0.02,0.99
2020/09/19,NE-03,0.02,0.98
2020/09/20,NE-03,0.02,0.98
2020/09/21,NE-03,0.02,0.98
2020/09/22,NE-03,0.02,0.98
2020/09/23,NE-03,0.02,0.98
2020/09/24,NE-03,0.02,0.98
2020/09/25,NE-03,0.02,0.98
2020/09/26,NE-03,0.02,0.98
2020/09/27,NE-03,0.02,0.98
2020/09/28,NE-03,0.02,0.98
2020/09/29,NE-03,0.02,0.98
2020/09/30,NE-03,0.02,0.98
2020/10/01,NE-03,0.02,0.98
2020/10/02,NE-03,0.03,0.98
2020/10/03,NE-03,0.03,0.98
2020/10/04,NE-03,0.03,0.98
2020/10/05,NE-03,0.03,0.98
2020/10/06,NE-03,0.03,0.98
2020/10/07,NE-03,0.03,0.98
2020/10/08,NE-03,0.03,0.98
2020/10/09,NE-03,0.03,0.98
2020/10/10,NE-03,0.02,0.98
2020/10/11,NE-03,0.02,0.98
2020/10/12,NE-03,0.03,0.98
2020/10/13,NE-03,0.02,0.98
2020/10/14,NE-03,0.02,0.98
2020/10/15,NE-03,0.13,0.98
2020/10/16,NE-03,0.03,0.98
2020/10/17,NE-03,0.02,0.98
2020/10/18,NE-03,0.02,0.98
2020/10/19,NE-03,0.03,0.98
2020/10/20,NE-03,0.03,0.98
2020/10/21,NE-03,0.03,0.98
2020/10/22,NE-03,0.03,0.98
2020/10/23,NE-03,0.02,0.99
