date,party,win_prob,state
2020-09-27,republican,0.0,Rhode Island
2020-09-28,democratic,1.0,Rhode Island
2020-09-28,republican,0.0,Rhode Island
2020-09-29,democratic,1.0,Rhode Island
2020-09-29,republican,0.0,Rhode Island
2020-09-30,democratic,1.0,Rhode Island
2020-09-30,republican,0.0,Rhode Island
2020-10-01,democratic,1.0,Rhode Island
2020-10-01,republican,0.0,Rhode Island
2020-03-01,democratic,0.121,South Carolina
2020-03-01,republican,0.879,South Carolina
2020-03-02,democratic,0.10800000000000001,South Carolina
2020-03-02,republican,0.892,South Carolina
2020-03-03,democratic,0.109,South Carolina
2020-03-03,republican,0.8909999999999999,South Carolina
2020-03-04,democratic,0.10400000000000001,South Carolina
2020-03-04,republican,0.8959999999999999,South Carolina
2020-03-05,democratic,0.106,South Carolina
2020-03-05,republican,0.894,South Carolina
2020-03-06,democratic,0.10400000000000001,South Carolina
2020-03-06,republican,0.8959999999999999,South Carolina
2020-03-07,democratic,0.10300000000000001,South Carolina
2020-03-07,republican,0.897,South Carolina
2020-03-08,democratic,0.085,South Carolina
2020-03-08,republican,0.915,South Carolina
2020-03-09,democratic,0.08800000000000001,South Carolina
2020-03-09,republican,0.912,South Carolina
2020-03-10,democratic,0.08,South Carolina
2020-03-10,republican,0.92,South Carolina
2020-03-11,democratic,0.079,South Carolina
2020-03-11,republican,0.9209999999999999,South Carolina
2020-03-12,democratic,0.08,South Carolina
2020-03-12,republican,0.92,South Carolina
2020-03-13,democratic,0.073,South Carolina
2020-03-13,republican,0.927,South Carolina
2020-03-14,democratic,0.076,South Carolina
2020-03-14,republican,0.924,South Carolina
2020-03-15,democratic,0.076,South Carolina
2020-03-15,republican,0.924,South Carolina
2020-03-16,democratic,0.079,South Carolina
2020-03-16,republican,0.9209999999999999,South Carolina
2020-03-17,democratic,0.086,South Carolina
2020-03-17,republican,0.914,South Carolina
2020-03-18,democratic,0.087,South Carolina
2020-03-18,republican,0.9129999999999999,South Carolina
2020-03-19,democratic,0.083,South Carolina
2020-03-19,republican,0.917,South Carolina
2020-03-20,democratic,0.081,South Carolina
2020-03-20,republican,0.919,South Carolina
2020-03-21,democratic,0.081,South Carolina
2020-03-21,republican,0.919,South Carolina
2020-03-22,democratic,0.08,South Carolina
2020-03-22,republican,0.92,South Carolina
2020-03-23,democratic,0.077,South Carolina
2020-03-23,republican,0.9229999999999999,South Carolina
2020-03-24,democratic,0.07400000000000001,South Carolina
2020-03-24,republican,0.9259999999999999,South Carolina
2020-03-25,democratic,0.073,South Carolina
2020-03-25,republican,0.927,South Carolina
2020-03-26,democratic,0.07400000000000001,South Carolina
2020-03-26,republican,0.9259999999999999,South Carolina
2020-03-27,democratic,0.071,South Carolina
2020-03-27,republican,0.929,South Carolina
2020-03-28,democratic,0.069,South Carolina
2020-03-28,republican,0.9309999999999999,South Carolina
2020-03-29,democratic,0.071,South Carolina
2020-03-29,republican,0.929,South Carolina
2020-03-30,democratic,0.069,South Carolina
2020-03-30,republican,0.9309999999999999,South Carolina
2020-03-31,democratic,0.069,South Carolina
2020-03-31,republican,0.9309999999999999,South Carolina
2020-04-01,democratic,0.075,South Carolina
2020-04-01,republican,0.925,South Carolina
2020-04-02,democratic,0.077,South Carolina
2020-04-02,republican,0.9229999999999999,South Carolina
2020-04-03,democratic,0.085,South Carolina
2020-04-03,republican,0.915,South Carolina
2020-04-04,democratic,0.084,South Carolina
2020-04-04,republican,0.9159999999999999,South Carolina
2020-04-05,democratic,0.085,South Carolina
2020-04-05,republican,0.915,South Carolina
2020-04-06,democratic,0.086,South Carolina
2020-04-06,republican,0.914,South Carolina
2020-04-07,democratic,0.086,South Carolina
2020-04-07,republican,0.914,South Carolina
2020-04-08,democratic,0.083,South Carolina
2020-04-08,republican,0.917,South Carolina
2020-04-09,democratic,0.084,South Carolina
2020-04-09,republican,0.9159999999999999,South Carolina
2020-04-10,democratic,0.08,South Carolina
2020-04-10,republican,0.92,South Carolina
2020-04-11,democratic,0.085,South Carolina
2020-04-11,republican,0.915,South Carolina
2020-04-12,democratic,0.084,South Carolina
2020-04-12,republican,0.9159999999999999,South Carolina
2020-04-13,democratic,0.083,South Carolina
2020-04-13,republican,0.917,South Carolina
2020-04-14,democratic,0.08199999999999999,South Carolina
2020-04-14,republican,0.9179999999999999,South Carolina
2020-04-15,democratic,0.068,South Carolina
2020-04-15,republican,0.932,South Carolina
2020-04-16,democratic,0.075,South Carolina
2020-04-16,republican,0.925,South Carolina
2020-04-17,democratic,0.078,South Carolina
2020-04-17,republican,0.922,South Carolina
2020-04-18,democratic,0.073,South Carolina
2020-04-18,republican,0.927,South Carolina
2020-04-19,democratic,0.07400000000000001,South Carolina
2020-04-19,republican,0.9259999999999999,South Carolina
2020-04-20,democratic,0.076,South Carolina
2020-04-20,republican,0.924,South Carolina
2020-04-21,democratic,0.083,South Carolina
2020-04-21,republican,0.917,South Carolina
2020-04-22,democratic,0.087,South Carolina
2020-04-22,republican,0.9129999999999999,South Carolina
2020-04-23,democratic,0.096,South Carolina
2020-04-23,republican,0.904,South Carolina
2020-04-24,democratic,0.09699999999999999,South Carolina
2020-04-24,republican,0.903,South Carolina
2020-04-25,democratic,0.096,South Carolina
2020-04-25,republican,0.904,South Carolina
2020-04-26,democratic,0.095,South Carolina
2020-04-26,republican,0.905,South Carolina
2020-04-27,democratic,0.08900000000000001,South Carolina
2020-04-27,republican,0.9109999999999999,South Carolina
2020-04-28,democratic,0.087,South Carolina
2020-04-28,republican,0.9129999999999999,South Carolina
2020-04-29,democratic,0.09,South Carolina
2020-04-29,republican,0.91,South Carolina
2020-04-30,democratic,0.092,South Carolina
2020-04-30,republican,0.9079999999999999,South Carolina
2020-05-01,democratic,0.094,South Carolina
2020-05-01,republican,0.9059999999999999,South Carolina
2020-05-02,democratic,0.10800000000000001,South Carolina
2020-05-02,republican,0.892,South Carolina
2020-05-03,democratic,0.115,South Carolina
2020-05-03,republican,0.885,South Carolina
2020-05-04,democratic,0.132,South Carolina
2020-05-04,republican,0.868,South Carolina
2020-05-05,democratic,0.129,South Carolina
2020-05-05,republican,0.871,South Carolina
2020-05-06,democratic,0.109,South Carolina
2020-05-06,republican,0.8909999999999999,South Carolina
2020-05-07,democratic,0.105,South Carolina
2020-05-07,republican,0.895,South Carolina
2020-05-08,democratic,0.10099999999999999,South Carolina
2020-05-08,republican,0.899,South Carolina
2020-05-09,democratic,0.10300000000000001,South Carolina
2020-05-09,republican,0.897,South Carolina
2020-05-10,democratic,0.10400000000000001,South Carolina
2020-05-10,republican,0.8959999999999999,South Carolina
2020-05-11,democratic,0.105,South Carolina
2020-05-11,republican,0.895,South Carolina
2020-05-12,democratic,0.10800000000000001,South Carolina
2020-05-12,republican,0.892,South Carolina
2020-05-13,democratic,0.10800000000000001,South Carolina
2020-05-13,republican,0.892,South Carolina
2020-05-14,democratic,0.109,South Carolina
2020-05-14,republican,0.8909999999999999,South Carolina
2020-05-15,democratic,0.11,South Carolina
2020-05-15,republican,0.89,South Carolina
2020-05-16,democratic,0.102,South Carolina
2020-05-16,republican,0.898,South Carolina
2020-05-17,democratic,0.102,South Carolina
2020-05-17,republican,0.898,South Carolina
2020-05-18,democratic,0.102,South Carolina
2020-05-18,republican,0.898,South Carolina
2020-05-19,democratic,0.10300000000000001,South Carolina
2020-05-19,republican,0.897,South Carolina
2020-05-20,democratic,0.106,South Carolina
2020-05-20,republican,0.894,South Carolina
2020-05-21,democratic,0.114,South Carolina
2020-05-21,republican,0.885,South Carolina
2020-05-22,democratic,0.113,South Carolina
2020-05-22,republican,0.887,South Carolina
2020-05-23,democratic,0.109,South Carolina
2020-05-23,republican,0.8909999999999999,South Carolina
2020-05-24,democratic,0.113,South Carolina
2020-05-24,republican,0.887,South Carolina
2020-05-25,democratic,0.107,South Carolina
2020-05-25,republican,0.893,South Carolina
2020-05-26,democratic,0.113,South Carolina
2020-05-26,republican,0.887,South Carolina
2020-05-27,democratic,0.1,South Carolina
2020-05-27,republican,0.9,South Carolina
2020-05-28,democratic,0.099,South Carolina
2020-05-28,republican,0.9009999999999999,South Carolina
2020-05-29,democratic,0.09699999999999999,South Carolina
2020-05-29,republican,0.903,South Carolina
2020-05-30,democratic,0.10099999999999999,South Carolina
2020-05-30,republican,0.899,South Carolina
2020-05-31,democratic,0.10800000000000001,South Carolina
2020-05-31,republican,0.892,South Carolina
2020-06-01,democratic,0.113,South Carolina
2020-06-01,republican,0.887,South Carolina
2020-06-02,democratic,0.11,South Carolina
2020-06-02,republican,0.89,South Carolina
2020-06-03,democratic,0.115,South Carolina
2020-06-03,republican,0.885,South Carolina
2020-06-04,democratic,0.111,South Carolina
2020-06-04,republican,0.889,South Carolina
2020-06-05,democratic,0.107,South Carolina
2020-06-05,republican,0.893,South Carolina
2020-06-06,democratic,0.109,South Carolina
2020-06-06,republican,0.8909999999999999,South Carolina
2020-06-07,democratic,0.11800000000000001,South Carolina
2020-06-07,republican,0.882,South Carolina
2020-06-08,democratic,0.124,South Carolina
2020-06-08,republican,0.8759999999999999,South Carolina
2020-06-09,democratic,0.136,South Carolina
2020-06-09,republican,0.8640000000000001,South Carolina
2020-06-10,democratic,0.135,South Carolina
2020-06-10,republican,0.865,South Carolina
2020-06-11,democratic,0.14800000000000002,South Carolina
2020-06-11,republican,0.852,South Carolina
2020-06-12,democratic,0.145,South Carolina
2020-06-12,republican,0.855,South Carolina
2020-06-13,democratic,0.135,South Carolina
2020-06-13,republican,0.865,South Carolina
2020-06-14,democratic,0.136,South Carolina
2020-06-14,republican,0.863,South Carolina
2020-06-15,democratic,0.146,South Carolina
2020-06-15,republican,0.8540000000000001,South Carolina
2020-06-16,democratic,0.14400000000000002,South Carolina
2020-06-16,republican,0.856,South Carolina
2020-06-17,democratic,0.146,South Carolina
2020-06-17,republican,0.8540000000000001,South Carolina
2020-06-18,democratic,0.138,South Carolina
2020-06-18,republican,0.862,South Carolina
2020-06-19,democratic,0.138,South Carolina
2020-06-19,republican,0.862,South Carolina
2020-06-20,democratic,0.142,South Carolina
2020-06-20,republican,0.858,South Carolina
2020-06-21,democratic,0.138,South Carolina
2020-06-21,republican,0.862,South Carolina
2020-06-22,democratic,0.134,South Carolina
2020-06-22,republican,0.866,South Carolina
2020-06-23,democratic,0.127,South Carolina
2020-06-23,republican,0.873,South Carolina
2020-06-24,democratic,0.124,South Carolina
2020-06-24,republican,0.8759999999999999,South Carolina
2020-06-25,democratic,0.127,South Carolina
2020-06-25,republican,0.873,South Carolina
2020-06-26,democratic,0.127,South Carolina
2020-06-26,republican,0.873,South Carolina
2020-06-27,democratic,0.126,South Carolina
2020-06-27,republican,0.8740000000000001,South Carolina
2020-06-28,democratic,0.12,South Carolina
2020-06-28,republican,0.88,South Carolina
2020-06-29,democratic,0.13,South Carolina
2020-06-29,republican,0.871,South Carolina
2020-06-30,democratic,0.132,South Carolina
2020-06-30,republican,0.868,South Carolina
2020-07-01,democratic,0.14,South Carolina
2020-07-01,republican,0.86,South Carolina
2020-07-02,democratic,0.13,South Carolina
2020-07-02,republican,0.87,South Carolina
2020-07-03,democratic,0.13,South Carolina
2020-07-03,republican,0.87,South Carolina
2020-07-04,democratic,0.121,South Carolina
2020-07-04,republican,0.879,South Carolina
2020-07-05,democratic,0.12300000000000001,South Carolina
2020-07-05,republican,0.877,South Carolina
2020-07-06,democratic,0.125,South Carolina
2020-07-06,republican,0.875,South Carolina
2020-07-07,democratic,0.126,South Carolina
2020-07-07,republican,0.8740000000000001,South Carolina
2020-07-08,democratic,0.12,South Carolina
2020-07-08,republican,0.88,South Carolina
2020-07-09,democratic,0.11900000000000001,South Carolina
2020-07-09,republican,0.8809999999999999,South Carolina
2020-07-10,democratic,0.125,South Carolina
2020-07-10,republican,0.875,South Carolina
2020-07-11,democratic,0.124,South Carolina
2020-07-11,republican,0.8759999999999999,South Carolina
2020-07-12,democratic,0.133,South Carolina
2020-07-12,republican,0.867,South Carolina
2020-07-13,democratic,0.129,South Carolina
2020-07-13,republican,0.871,South Carolina
2020-07-14,democratic,0.141,South Carolina
2020-07-14,republican,0.8590000000000001,South Carolina
2020-07-15,democratic,0.14,South Carolina
2020-07-15,republican,0.86,South Carolina
2020-07-16,democratic,0.149,South Carolina
2020-07-16,republican,0.851,South Carolina
2020-07-17,democratic,0.149,South Carolina
2020-07-17,republican,0.851,South Carolina
2020-07-18,democratic,0.147,South Carolina
2020-07-18,republican,0.853,South Carolina
2020-07-19,democratic,0.128,South Carolina
2020-07-19,republican,0.872,South Carolina
2020-07-20,democratic,0.121,South Carolina
2020-07-20,republican,0.879,South Carolina
2020-07-21,democratic,0.12,South Carolina
2020-07-21,republican,0.88,South Carolina
2020-07-22,democratic,0.113,South Carolina
2020-07-22,republican,0.887,South Carolina
2020-07-23,democratic,0.11900000000000001,South Carolina
2020-07-23,republican,0.8809999999999999,South Carolina
2020-07-24,democratic,0.113,South Carolina
2020-07-24,republican,0.887,South Carolina
2020-07-25,democratic,0.114,South Carolina
2020-07-25,republican,0.8859999999999999,South Carolina
2020-07-26,democratic,0.11599999999999999,South Carolina
2020-07-26,republican,0.884,South Carolina
2020-07-27,democratic,0.11,South Carolina
2020-07-27,republican,0.89,South Carolina
2020-07-28,democratic,0.10800000000000001,South Carolina
2020-07-28,republican,0.892,South Carolina
2020-07-29,democratic,0.098,South Carolina
2020-07-29,republican,0.902,South Carolina
2020-07-30,democratic,0.10099999999999999,South Carolina
2020-07-30,republican,0.899,South Carolina
2020-07-31,democratic,0.10099999999999999,South Carolina
2020-07-31,republican,0.899,South Carolina
2020-08-01,democratic,0.096,South Carolina
2020-08-01,republican,0.904,South Carolina
2020-08-02,democratic,0.107,South Carolina
2020-08-02,republican,0.893,South Carolina
2020-08-03,democratic,0.1,South Carolina
2020-08-03,republican,0.9,South Carolina
2020-08-04,democratic,0.102,South Carolina
2020-08-04,republican,0.898,South Carolina
2020-08-05,democratic,0.106,South Carolina
2020-08-05,republican,0.894,South Carolina
2020-08-06,democratic,0.10300000000000001,South Carolina
2020-08-06,republican,0.897,South Carolina
2020-08-07,democratic,0.109,South Carolina
2020-08-07,republican,0.8909999999999999,South Carolina
2020-08-08,democratic,0.107,South Carolina
2020-08-08,republican,0.893,South Carolina
2020-08-09,democratic,0.107,South Carolina
2020-08-09,republican,0.893,South Carolina
2020-08-10,democratic,0.10400000000000001,South Carolina
2020-08-10,republican,0.8959999999999999,South Carolina
2020-08-11,democratic,0.09699999999999999,South Carolina
2020-08-11,republican,0.903,South Carolina
2020-08-12,democratic,0.096,South Carolina
2020-08-12,republican,0.903,South Carolina
2020-08-13,democratic,0.091,South Carolina
2020-08-13,republican,0.909,South Carolina
2020-08-14,democratic,0.09699999999999999,South Carolina
2020-08-14,republican,0.903,South Carolina
2020-08-15,democratic,0.094,South Carolina
2020-08-15,republican,0.9059999999999999,South Carolina
2020-08-16,democratic,0.084,South Carolina
2020-08-16,republican,0.9159999999999999,South Carolina
2020-08-17,democratic,0.078,South Carolina
2020-08-17,republican,0.922,South Carolina
2020-08-18,democratic,0.08,South Carolina
2020-08-18,republican,0.92,South Carolina
2020-08-19,democratic,0.08800000000000001,South Carolina
2020-08-19,republican,0.912,South Carolina
2020-08-20,democratic,0.083,South Carolina
2020-08-20,republican,0.917,South Carolina
2020-08-21,democratic,0.075,South Carolina
2020-08-21,republican,0.925,South Carolina
2020-08-22,democratic,0.07400000000000001,South Carolina
2020-08-22,republican,0.9259999999999999,South Carolina
2020-08-23,democratic,0.077,South Carolina
2020-08-23,republican,0.9229999999999999,South Carolina
2020-08-24,democratic,0.092,South Carolina
2020-08-24,republican,0.9079999999999999,South Carolina
2020-08-25,democratic,0.09,South Carolina
2020-08-25,republican,0.91,South Carolina
2020-08-26,democratic,0.107,South Carolina
2020-08-26,republican,0.893,South Carolina
2020-08-27,democratic,0.085,South Carolina
2020-08-27,republican,0.915,South Carolina
2020-08-28,democratic,0.085,South Carolina
2020-08-28,republican,0.915,South Carolina
2020-08-29,democratic,0.075,South Carolina
2020-08-29,republican,0.925,South Carolina
2020-08-30,democratic,0.069,South Carolina
2020-08-30,republican,0.9309999999999999,South Carolina
2020-08-31,democratic,0.077,South Carolina
2020-08-31,republican,0.9229999999999999,South Carolina
2020-09-01,democratic,0.062,South Carolina
2020-09-01,republican,0.938,South Carolina
2020-09-02,democratic,0.067,South Carolina
2020-09-02,republican,0.9329999999999999,South Carolina
2020-09-03,democratic,0.064,South Carolina
2020-09-03,republican,0.9359999999999999,South Carolina
2020-09-04,democratic,0.061,South Carolina
2020-09-04,republican,0.9390000000000001,South Carolina
2020-09-05,democratic,0.061,South Carolina
2020-09-05,republican,0.9390000000000001,South Carolina
2020-09-06,democratic,0.064,South Carolina
2020-09-06,republican,0.9359999999999999,South Carolina
2020-09-07,democratic,0.063,South Carolina
2020-09-07,republican,0.937,South Carolina
2020-09-08,democratic,0.061,South Carolina
2020-09-08,republican,0.9390000000000001,South Carolina
2020-09-09,democratic,0.067,South Carolina
2020-09-09,republican,0.9329999999999999,South Carolina
2020-09-10,democratic,0.068,South Carolina
2020-09-10,republican,0.932,South Carolina
2020-09-11,democratic,0.06,South Carolina
2020-09-11,republican,0.94,South Carolina
2020-09-12,democratic,0.065,South Carolina
2020-09-12,republican,0.935,South Carolina
2020-09-13,democratic,0.065,South Carolina
2020-09-13,republican,0.935,South Carolina
2020-09-14,democratic,0.064,South Carolina
2020-09-14,republican,0.9359999999999999,South Carolina
2020-09-15,democratic,0.061,South Carolina
2020-09-15,republican,0.9390000000000001,South Carolina
2020-09-16,democratic,0.057,South Carolina
2020-09-16,republican,0.943,South Carolina
2020-09-17,democratic,0.055,South Carolina
2020-09-17,republican,0.945,South Carolina
2020-09-18,democratic,0.055999999999999994,South Carolina
2020-09-18,republican,0.9440000000000001,South Carolina
2020-09-19,democratic,0.051,South Carolina
2020-09-19,republican,0.9490000000000001,South Carolina
2020-09-20,democratic,0.052000000000000005,South Carolina
2020-09-20,republican,0.948,South Carolina
2020-09-21,democratic,0.054000000000000006,South Carolina
2020-09-21,republican,0.946,South Carolina
2020-09-22,democratic,0.055999999999999994,South Carolina
2020-09-22,republican,0.9440000000000001,South Carolina
2020-09-23,democratic,0.057,South Carolina
2020-09-23,republican,0.943,South Carolina
2020-09-24,democratic,0.055999999999999994,South Carolina
2020-09-24,republican,0.9440000000000001,South Carolina
2020-09-25,democratic,0.06,South Carolina
2020-09-25,republican,0.94,South Carolina
2020-09-26,democratic,0.057,South Carolina
2020-09-26,republican,0.943,South Carolina
2020-09-27,democratic,0.047,South Carolina
2020-09-27,republican,0.953,South Carolina
2020-09-28,democratic,0.043,South Carolina
2020-09-28,republican,0.9570000000000001,South Carolina
2020-09-29,democratic,0.051,South Carolina
2020-09-29,republican,0.9490000000000001,South Carolina
2020-09-30,democratic,0.064,South Carolina
2020-09-30,republican,0.9359999999999999,South Carolina
2020-10-01,democratic,0.07,South Carolina
2020-10-01,republican,0.929,South Carolina
2020-03-01,democratic,0.002,South Dakota
2020-03-01,republican,0.998,South Dakota
2020-03-02,democratic,0.002,South Dakota
2020-03-02,republican,0.998,South Dakota
2020-03-03,democratic,0.002,South Dakota
2020-03-03,republican,0.998,South Dakota
2020-03-04,democratic,0.002,South Dakota
2020-03-04,republican,0.998,South Dakota
2020-03-05,democratic,0.002,South Dakota
2020-03-05,republican,0.998,South Dakota
2020-03-06,democratic,0.002,South Dakota
2020-03-06,republican,0.998,South Dakota
2020-03-07,democratic,0.002,South Dakota
2020-03-07,republican,0.998,South Dakota
2020-03-08,democratic,0.001,South Dakota
2020-03-08,republican,0.9990000000000001,South Dakota
2020-03-09,democratic,0.002,South Dakota
2020-03-09,republican,0.998,South Dakota
2020-03-10,democratic,0.002,South Dakota
2020-03-10,republican,0.998,South Dakota
2020-03-11,democratic,0.001,South Dakota
2020-03-11,republican,0.9990000000000001,South Dakota
2020-03-12,democratic,0.001,South Dakota
2020-03-12,republican,0.9990000000000001,South Dakota
2020-03-13,democratic,0.002,South Dakota
2020-03-13,republican,0.998,South Dakota
2020-03-14,democratic,0.001,South Dakota
2020-03-14,republican,0.9990000000000001,South Dakota
2020-03-15,democratic,0.001,South Dakota
2020-03-15,republican,0.9990000000000001,South Dakota
2020-03-16,democratic,0.001,South Dakota
2020-03-16,republican,0.9990000000000001,South Dakota
2020-03-17,democratic,0.002,South Dakota
2020-03-17,republican,0.998,South Dakota
2020-03-18,democratic,0.001,South Dakota
2020-03-18,republican,0.9990000000000001,South Dakota
2020-03-19,democratic,0.002,South Dakota
2020-03-19,republican,0.998,South Dakota
2020-03-20,democratic,0.002,South Dakota
2020-03-20,republican,0.998,South Dakota
2020-03-21,democratic,0.002,South Dakota
2020-03-21,republican,0.998,South Dakota
2020-03-22,democratic,0.001,South Dakota
2020-03-22,republican,0.9990000000000001,South Dakota
2020-03-23,democratic,0.001,South Dakota
2020-03-23,republican,0.9990000000000001,South Dakota
2020-03-24,democratic,0.001,South Dakota
2020-03-24,republican,0.9990000000000001,South Dakota
2020-03-25,democratic,0.001,South Dakota
2020-03-25,republican,0.9990000000000001,South Dakota
2020-03-26,democratic,0.001,South Dakota
2020-03-26,republican,0.9990000000000001,South Dakota
2020-03-27,democratic,0.001,South Dakota
2020-03-27,republican,0.9990000000000001,South Dakota
2020-03-28,democratic,0.001,South Dakota
2020-03-28,republican,0.9990000000000001,South Dakota
2020-03-29,democratic,0.001,South Dakota
2020-03-29,republican,0.9990000000000001,South Dakota
2020-03-30,democratic,0.001,South Dakota
2020-03-30,republican,0.9990000000000001,South Dakota
2020-03-31,democratic,0.001,South Dakota
2020-03-31,republican,0.9990000000000001,South Dakota
2020-04-01,democratic,0.001,South Dakota
2020-04-01,republican,0.9990000000000001,South Dakota
2020-04-02,democratic,0.001,South Dakota
2020-04-02,republican,0.9990000000000001,South Dakota
2020-04-03,democratic,0.001,South Dakota
2020-04-03,republican,0.9990000000000001,South Dakota
2020-04-04,democratic,0.001,South Dakota
2020-04-04,republican,0.9990000000000001,South Dakota
2020-04-05,democratic,0.001,South Dakota
2020-04-05,republican,0.9990000000000001,South Dakota
2020-04-06,democratic,0.001,South Dakota
2020-04-06,republican,0.9990000000000001,South Dakota
2020-04-07,democratic,0.001,South Dakota
2020-04-07,republican,0.9990000000000001,South Dakota
2020-04-08,democratic,0.001,South Dakota
2020-04-08,republican,0.9990000000000001,South Dakota
2020-04-09,democratic,0.001,South Dakota
2020-04-09,republican,0.9990000000000001,South Dakota
2020-04-10,democratic,0.001,South Dakota
2020-04-10,republican,0.9990000000000001,South Dakota
2020-04-11,democratic,0.001,South Dakota
2020-04-11,republican,0.9990000000000001,South Dakota
2020-04-12,democratic,0.001,South Dakota
2020-04-12,republican,0.9990000000000001,South Dakota
2020-04-13,democratic,0.001,South Dakota
2020-04-13,republican,0.9990000000000001,South Dakota
2020-04-14,democratic,0.001,South Dakota
2020-04-14,republican,0.9990000000000001,South Dakota
2020-04-15,democratic,0.001,South Dakota
2020-04-15,republican,0.9990000000000001,South Dakota
2020-04-16,democratic,0.001,South Dakota
2020-04-16,republican,0.9990000000000001,South Dakota
2020-04-17,democratic,0.001,South Dakota
2020-04-17,republican,0.9990000000000001,South Dakota
2020-04-18,democratic,0.001,South Dakota
2020-04-18,republican,0.9990000000000001,South Dakota
2020-04-19,democratic,0.001,South Dakota
2020-04-19,republican,0.9990000000000001,South Dakota
2020-04-20,democratic,0.001,South Dakota
2020-04-20,republican,0.9990000000000001,South Dakota
2020-04-21,democratic,0.001,South Dakota
2020-04-21,republican,0.9990000000000001,South Dakota
2020-04-22,democratic,0.001,South Dakota
2020-04-22,republican,0.9990000000000001,South Dakota
2020-04-23,democratic,0.002,South Dakota
2020-04-23,republican,0.998,South Dakota
2020-04-24,democratic,0.001,South Dakota
2020-04-24,republican,0.9990000000000001,South Dakota
2020-04-25,democratic,0.001,South Dakota
2020-04-25,republican,0.9990000000000001,South Dakota
2020-04-26,democratic,0.001,South Dakota
2020-04-26,republican,0.9990000000000001,South Dakota
2020-04-27,democratic,0.001,South Dakota
2020-04-27,republican,0.9990000000000001,South Dakota
2020-04-28,democratic,0.001,South Dakota
2020-04-28,republican,0.9990000000000001,South Dakota
2020-04-29,democratic,0.001,South Dakota
2020-04-29,republican,0.9990000000000001,South Dakota
2020-04-30,democratic,0.001,South Dakota
2020-04-30,republican,0.9990000000000001,South Dakota
2020-05-01,democratic,0.001,South Dakota
2020-05-01,republican,0.9990000000000001,South Dakota
2020-05-02,democratic,0.001,South Dakota
2020-05-02,republican,0.9990000000000001,South Dakota
2020-05-03,democratic,0.001,South Dakota
2020-05-03,republican,0.9990000000000001,South Dakota
2020-05-04,democratic,0.002,South Dakota
2020-05-04,republican,0.998,South Dakota
2020-05-05,democratic,0.001,South Dakota
2020-05-05,republican,0.9990000000000001,South Dakota
2020-05-06,democratic,0.002,South Dakota
2020-05-06,republican,0.998,South Dakota
2020-05-07,democratic,0.001,South Dakota
2020-05-07,republican,0.9990000000000001,South Dakota
2020-05-08,democratic,0.001,South Dakota
2020-05-08,republican,0.9990000000000001,South Dakota
2020-05-09,democratic,0.001,South Dakota
2020-05-09,republican,0.9990000000000001,South Dakota
2020-05-10,democratic,0.001,South Dakota
2020-05-10,republican,0.9990000000000001,South Dakota
2020-05-11,democratic,0.002,South Dakota
2020-05-11,republican,0.998,South Dakota
2020-05-12,democratic,0.002,South Dakota
2020-05-12,republican,0.998,South Dakota
2020-05-13,democratic,0.001,South Dakota
2020-05-13,republican,0.9990000000000001,South Dakota
2020-05-14,democratic,0.002,South Dakota
2020-05-14,republican,0.998,South Dakota
2020-05-15,democratic,0.001,South Dakota
2020-05-15,republican,0.9990000000000001,South Dakota
2020-05-16,democratic,0.001,South Dakota
2020-05-16,republican,0.9990000000000001,South Dakota
2020-05-17,democratic,0.001,South Dakota
2020-05-17,republican,0.9990000000000001,South Dakota
2020-05-18,democratic,0.001,South Dakota
2020-05-18,republican,0.9990000000000001,South Dakota
2020-05-19,democratic,0.001,South Dakota
2020-05-19,republican,0.9990000000000001,South Dakota
2020-05-20,democratic,0.001,South Dakota
2020-05-20,republican,0.9990000000000001,South Dakota
2020-05-21,democratic,0.001,South Dakota
2020-05-21,republican,0.9990000000000001,South Dakota
2020-05-22,democratic,0.001,South Dakota
2020-05-22,republican,0.9990000000000001,South Dakota
2020-05-23,democratic,0.001,South Dakota
2020-05-23,republican,0.9990000000000001,South Dakota
2020-05-24,democratic,0.001,South Dakota
2020-05-24,republican,0.9990000000000001,South Dakota
2020-05-25,democratic,0.001,South Dakota
2020-05-25,republican,0.9990000000000001,South Dakota
2020-05-26,democratic,0.001,South Dakota
2020-05-26,republican,0.9990000000000001,South Dakota
2020-05-27,democratic,0.001,South Dakota
2020-05-27,republican,0.9990000000000001,South Dakota
2020-05-28,democratic,0.001,South Dakota
2020-05-28,republican,0.9990000000000001,South Dakota
2020-05-29,democratic,0.001,South Dakota
2020-05-29,republican,0.9990000000000001,South Dakota
2020-05-30,democratic,0.001,South Dakota
2020-05-30,republican,0.9990000000000001,South Dakota
2020-05-31,democratic,0.001,South Dakota
2020-05-31,republican,0.9990000000000001,South Dakota
2020-06-01,democratic,0.001,South Dakota
2020-06-01,republican,0.9990000000000001,South Dakota
2020-06-02,democratic,0.001,South Dakota
2020-06-02,republican,0.9990000000000001,South Dakota
2020-06-03,democratic,0.001,South Dakota
2020-06-03,republican,0.9990000000000001,South Dakota
2020-06-04,democratic,0.001,South Dakota
2020-06-04,republican,0.9990000000000001,South Dakota
2020-06-05,democratic,0.001,South Dakota
2020-06-05,republican,0.9990000000000001,South Dakota
2020-06-06,democratic,0.001,South Dakota
2020-06-06,republican,0.9990000000000001,South Dakota
2020-06-07,democratic,0.001,South Dakota
